siteID,depNO2,siteID_INT,p_XCOORD,p_YCOORD,pA_landuseArea_HDres_100_sum,pA_landuseArea_HDres_300_sum,pA_landuseArea_HDres_500_sum,pA_landuseArea_HDres_1000_sum,pA_landuseArea_HDres_5000_sum,pA_landuseArea_Industry_1000_sum,pA_landuseArea_Industry_5000_sum,pA_landuseArea_LDres_300_sum,pA_landuseArea_LDres_500_sum,pA_landuseArea_LDres_1000_sum,pA_landuseArea_LDres_5000_sum,pA_landuseArea_Natural_5000_sum,pA_landuseArea_UrbGreen_1000_sum,pA_landuseArea_UrbGreen_5000_sum,pA_landuseArea_Industry_500_sum,pA_landuseArea_LDres_100_sum,pA_landuseArea_Natural_500_sum,pA_landuseArea_Natural_1000_sum,pA_landuseArea_UrbGreen_500_sum,pA_landuseArea_UrbGreen_300_sum,pA_landuseArea_Industry_100_sum,pA_landuseArea_Industry_300_sum,pA_landuseArea_UrbGreen_100_sum,pA_landuseArea_Natural_300_sum,pA_landuseArea_Port_5000_sum,pA_landuseArea_Natural_100_sum,pA_landuseArea_Port_300_sum,pA_landuseArea_Port_500_sum,pA_landuseArea_Port_1000_sum,pA_EmissionAreaWt_All_100_wtv,pA_EmissionAreaWt_All_300_wtv,pA_EmissionAreaWt_All_500_wtv,pA_EmissionAreaWt_All_1000_wtv,pA_EmissionAreaWt_All_5000_wtv,pB_rdLength_major_25_sum,pB_rdLength_major_50_sum,pB_rdLength_major_100_sum,pB_rdLength_major_300_sum,pB_rdLength_major_500_sum,pB_rdLength_major_1000_sum,pB_rdLength_minor_25_sum,pB_rdLength_minor_50_sum,pB_rdLength_minor_100_sum,pB_rdLength_minor_300_sum,pB_rdLength_minor_500_sum,pB_rdLength_minor_1000_sum,pC_EmissionPoint_Misc_5000_sum,pC_EmissionPoint_Waste_5000_sum,pC_EmissionPoint_Misc_500_sum,pC_EmissionPoint_Misc_1000_sum,pC_EmissionPoint_Misc_300_sum,pC_EmissionPoint_Misc_100_sum,pC_EmissionPoint_Power_5000_sum,pC_EmissionPoint_Waste_1000_sum,pC_EmissionPoint_Waste_500_sum,pC_EmissionPoint_Chemical_5000_sum,pC_EmissionPoint_Waste_300_sum,pD_EmissionAreaVal_NOxEmission_val,pE_majorRdDist_none_dist,pE_majorRdDist_none_invd,pE_majorRdDist_none_invsq,pF_EmPoint_Emission_valinvd,pF_EmPoint_Emission_valinvsq,pG_EmAreaRaster_raster_val
SK13,18.3,142,394678.94039999973,386363.57019999996,0.0,0.0,0.0,0.0,0.0,0.0,1069244.2692506937,502.19245403356615,71523.29185154765,446598.3166843704,23393635.156836204,7514243.984281293,252658.3084060612,10270420.7318923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44701071935490583,4.0231320126329475,12.908884281096542,74.18677715367065,2652.821252555817,0.0,0.0,0.0,0.0,614.6143396478043,2698.540034331937,0.0,0.0,0.0,0.0,933.340929314871,9860.751684093917,0.10084457000000001,0.01540422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5572454929351807,421.58741599322474,0.002371987308122287,5.626323789893214e-06,4.6203176659187864e-06,1.3858108579338144e-09,3.5572454929351807
SK14,37.7,143,387361.9325000001,385908.49340000004,0.0,0.0,0.0,0.0,1333584.522974479,0.0,5320345.949969567,266166.08557208435,702745.7885302646,2747582.5955932727,41679997.1403102,76018.58134897014,100382.85021063595,7095640.195933651,0.0,31415.509573540498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4007555309537367,15.204638862881641,44.30348686716232,166.9993465936976,5970.597852748329,0.0,83.86859842765699,259.0801623320859,1278.7938758335238,2448.599747719014,7849.181548616912,49.69493712974951,89.14532998507511,255.8363041196764,2373.8981246441613,7139.438152557687,35114.569483388914,0.04523299,5.0,0.0,0.0,0.0,0.0,0.00625841,0.0,0.0,0.0,0.0,11.03251838684082,38.38456211260758,0.026052140364825095,0.000678714017588549,9.775339967950007e-06,2.952310041230355e-09,11.03251838684082
SK16,25.4,144,391562.88430000003,391221.54279999994,0.0,0.0,0.0,0.0,2484090.557300589,559116.4426286693,6954264.995533157,257736.50966865802,497800.0673422604,1137021.106098767,42385470.88402997,2083383.2813530136,662708.412541363,15706333.424795419,178008.14085103563,31415.509573541,0.0,0.0,30493.251185852798,0.0,0.0,25005.574097770135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.470020605899375,37.28943487498713,86.9209838199466,302.1492207730461,6077.364142996827,47.38235471019107,98.71622648534245,199.3499388234655,601.0523491835484,3443.5790345162695,13264.798662653018,10.274712330186984,33.32265354889903,242.65879160862693,3046.3618509156136,7981.718908482374,24505.345473160716,0.14805159999999998,0.04257929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5717658996582,7.980445933207544,0.12530628092333615,0.015701664038838038,1.3201693308402973e-05,1.3123759417980741e-08,35.5717658996582
SK17,28.2,145,388470.91050000023,390091.56189999916,0.0,12103.294839746392,168231.1098208542,899269.8480124242,2283946.691392424,729159.1713482279,7519026.574636401,67192.77050811464,164059.73096510334,1513159.4416903197,50552901.33019209,7984.891737780272,0.0,14091698.638780855,453105.2260803219,0.0,0.0,0.0,0.0,0.0,31415.50957357326,203446.0183345103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.687992776294586,48.234894313338955,124.92591689521122,480.64727586068767,6968.894329058246,0.0,26.669252984797296,366.1165499043756,4192.724762717983,7020.167544143778,16289.611299686087,115.64884734811434,316.905544759814,715.6701617226587,3500.942324343021,11716.005544785728,50390.195895980265,0.09394659,5.01540422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.74391174316406,46.69912854590221,0.021413675825172302,0.0004585455123455687,1.1444727390669032e-05,3.6965512320605544e-09,53.74391174316406
SK18,37.0,146,389259.86950000003,390405.5377999991,31415.50957358464,267529.4504637754,489944.1188037011,912283.2867003639,2309659.750819336,770536.0196381044,6955593.42700054,15212.633344097825,250603.03325110523,1372601.1104342453,48953868.40266235,268027.8511737206,86168.04424942733,15329338.39432369,44848.91480893181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.309384074592819,74.38229179371562,196.25046922460416,568.9210760601402,6766.48562258652,0.0,95.60778945217366,334.6967525396269,3129.857504796677,6541.287571021796,18697.238702991974,110.13274607951773,381.9408160109624,1148.880957573036,6839.613358468384,17046.01039904753,60332.73812282298,0.11659343999999999,0.01540422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1248550415039,34.34933277194951,0.029112647009452944,0.0008475462158970094,1.1653089248040168e-05,3.832374749856545e-09,66.1248550415039
SK19,37.8,147,389480.8340999996,393468.5186999999,0.0,0.0,0.0,0.0,3157045.842504219,398383.40472768014,7352124.405166601,183874.17048078112,588686.7607997041,1840177.2677379937,50011001.03968132,865972.2257935514,903027.788856349,14471311.2091468,173515.41831421334,21065.425467484,0.0,0.0,23193.887765304717,0.0,10350.084117140097,98867.91311974818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3101156455071687,20.79122443564085,57.628772165220354,167.88159103206112,6747.634265003216,49.02441376142072,111.346976699238,268.11819563367317,875.0683514823388,1499.164326911479,4409.4584757923285,0.0,109.95605421783259,633.1166222288992,5883.767883085638,13569.126328818264,37091.89866470309,0.07136045,0.02717507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.383560180664062,4.909943514590632,0.20366833081243205,0.04148078897592226,2.2352030704791112e-05,1.4100022171891092e-08,18.383560180664062
SK20,41.9,148,386480.9215000002,389528.5895000007,0.0,0.0,0.0,0.0,1918186.2997860014,436582.5920474552,6822852.920591993,47636.91470349004,216792.98242875683,1639083.7188397495,53624836.65050861,334398.8465251066,1065922.15020675,12932144.156124897,247251.1867298767,0.0,0.0,0.0,321351.89779524744,116024.96437555776,13968.757108266931,119080.20458308054,17446.752468762792,0.0,0.0,0.0,0.0,0.0,0.0,4.410825078281221,39.69777633813233,109.97598539572074,384.7986307614463,7301.480821421005,0.0,120.9201657084409,368.22681026737075,1836.1460550631452,3752.191590590236,10665.162105294368,0.0,88.80690268993581,249.007236292434,2382.26156819531,5865.796820722573,29469.124812572285,0.03543351,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1006965637207,30.87906643687757,0.03238439873317356,0.0010487492813091729,0.001760269844723204,6.197099852483705e-07,35.1006965637207
SK21,22.1,149,388598.8959999997,389410.5887000002,19387.095484459776,157698.03848677373,353774.0579236912,860741.4436006676,1838996.9818978203,413101.8089638733,6905008.72789498,125044.04517987673,431622.008855313,1867745.208528263,51219465.833074965,55356.91368585318,0.0,12685599.03524056,0.0,12028.414070430355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23813023251868,20.14335006402908,58.85497477702347,361.1703107252219,6870.812046225689,0.0,0.0,99.85162432615972,705.6389508825451,1230.56311212724,11462.465721235529,111.84852033625889,243.00069069479966,688.1704107477119,6014.543174685498,15648.549833658522,50724.38084770684,0.09394659,5.01540422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.810710906982422,86.0885517236444,0.011615946371244947,0.00013493021009963863,3.777556738594832e-06,1.1218493470762383e-09,17.810710906982422
SK22,27.2,150,391479.8841000004,387631.5496999994,0.0,0.0,0.0,0.0,1441915.168409576,677711.05800875,4452266.664907164,149256.4749744717,432590.171973966,1955383.1388702441,41896586.29429173,1970652.1749219424,235458.5256244376,9962655.908068174,222415.4464899564,23264.925095544066,0.0,0.0,23604.369662230434,0.0,8150.58446277796,89934.48685160818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.495491535287458,40.45978128410753,105.6759874365008,261.2371711219721,4844.866388654272,49.06843051194922,137.07695093216165,402.181456007675,2003.4944555080633,2828.865582107159,5177.955393433254,6.601913469034327,38.56167841506359,485.57488836262047,5773.650304937626,12848.889690474969,46605.01049882177,0.08997124,0.01540422,0.01272001,0.01272001,0.01272001,0.0,0.0,0.0,0.0,0.0,0.0,35.77445983886719,18.15087043220863,0.055093776562114886,0.00303532421587624,4.3381545019233856e-05,1.4795259188128106e-07,35.77445983886719
SK25,27.4,151,395766.93099999987,388651.6015000008,0.0,0.0,0.0,0.0,0.0,0.0,1021900.9790646659,282742.08370310697,776019.4803781077,2336389.785500707,20529921.80287025,8254407.548169876,55060.15879034302,9957240.220410323,0.0,31415.509573592837,0.0,395637.53034097987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1131692656008725,18.62563534586389,46.43993617334568,148.1522069241397,2740.8313972915457,65.08534888578954,151.9695975509187,305.33185842811014,1458.7437749849794,2324.7873068375293,5577.506553727165,11.608276906469456,93.8746292091745,404.37368958508665,5057.985699543537,11985.083345164077,33657.28918340984,0.08161167999999999,0.04257929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8162899017334,10.552627856439955,0.09476312569761756,0.008980049991982465,1.5891393042100274e-05,8.027690520313746e-09,16.8162899017334
SK26,15.3,152,389404.9314000001,387337.4815999996,0.0,0.0,0.0,0.0,1441915.168409576,53590.04438587065,5600779.662346302,202809.96798062488,607629.7283691847,2508300.274139372,43521363.937293515,48597.107094782936,579698.1425949375,9664791.951710865,0.0,25982.76548873446,0.0,0.0,177766.33846311772,79932.11565870972,0.0,0.0,5432.744098769008,0.0,0.0,0.0,0.0,0.0,0.0,1.4167101254660317,12.750503760470822,34.483489535649326,158.25146409857402,5815.896698817379,0.0,0.0,0.0,0.0,855.7506531450581,3882.564458771032,58.8807948700231,187.52162022126635,467.8185377216687,2538.3236802385145,7773.235325467484,31394.103367145108,0.04523299,0.01540422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.273970603942871,307.5629210750748,0.003251367221069877,1.0571388806247656e-05,2.3048402329237315e-05,1.6412694119476566e-08,11.273970603942871
SK27,16.8,153,387098.8627000004,391383.57829999924,0.0,0.0,0.0,0.0,3446664.926898336,0.0,6712806.296452095,282742.0837031525,766674.053394678,2838736.775645717,51692729.046154626,169610.0778066516,302851.6855559445,14957613.443119045,0.0,31415.50957356752,0.0,0.0,18722.013592308875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3078239835896786,10.80362883817871,32.135415024647116,173.58191848207022,7096.763690752112,0.0,0.0,0.0,0.0,351.2665995119236,2926.004260003776,49.83431951711041,102.02084363155085,439.1794688022693,3603.9595695345124,10416.092011963046,39773.13603739333,0.03543351,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.409586906433105,449.60947591994255,0.002224152411276269,4.946853948586043e-06,1.8235148988697533e-05,9.384355618170388e-09,10.409586906433105
SK28,41.3,154,385701.8992999997,386224.5415000003,0.0,0.0,0.0,0.0,652986.9193091361,602994.2419216281,4903332.092145463,212036.47260764867,488530.11250953533,1841704.1492804228,42419241.52949503,401014.85414470255,400854.3728725964,9007962.182747275,214019.06090119493,31415.50957354443,0.0,0.0,41362.139067109914,0.0,0.0,70705.61110577849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.372009918362204,70.7285606487367,148.26552313742323,449.6852608446935,7472.958543339839,103.87848397471208,347.3981385897964,657.6330466012885,1538.7940427873584,3958.9929142728242,12331.128176749084,0.0,22.884671673961844,233.51365192564805,2724.699978330359,10398.498301939579,40695.97276982553,0.047936709999999993,5.0,0.0,0.0,0.0,0.0,0.00625841,0.0,0.0,0.0,0.0,66.62322235107422,7.5765108424454155,0.1319868763861278,0.01742053553816698,2.6836984136755336e-06,1.1508094189362116e-09,66.62322235107422
SK29,18.5,155,390084.8877999997,388545.5493999999,0.0,0.0,0.0,244259.54450534127,1441915.168409576,0.0,6346133.809340601,282742.08370315237,785396.0668856144,2890232.3716379404,44857320.36521938,609896.5110418696,7096.545083939648,12716881.271500569,0.0,31415.509573536223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.176338820279402,28.6192803443639,79.26610303817458,288.2523209359045,5959.5790660546445,0.0,0.0,0.0,1008.5976862077001,2590.7268103634483,6898.069509421359,35.01573386119178,141.27870179487044,722.2426951275925,4731.658982363808,11207.143204702124,48217.0871718679,0.05851308,0.01540422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.273452758789062,144.19053718028817,0.006935267872326831,4.809794046092873e-05,7.6169348428720296e-06,4.561136068333119e-09,25.273452758789062
TA54,45.0,156,392957.9581000004,398472.19439999945,31415.509573562045,282742.0837031645,760913.9743752207,1805243.9714632086,4358679.742912257,686077.5782078375,4620889.8685632385,0.0,335.93133382699864,416484.65389918716,42127320.85859087,3592994.5003458336,131140.4124734423,9135498.349983873,24146.161159906773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.788728311997053,56.579606960114496,154.15110765665546,509.0282524658877,5587.60506098525,47.53976852357227,98.79116542169342,333.1222037933976,1701.625275826913,3806.0123613840146,19466.121325417458,0.0,20.546742871016377,244.20759274398142,4827.743352754728,13835.029060722303,53596.60479813348,0.03333728,0.006253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.65562057495117,7.74398784139286,0.12913243415167044,0.016675185549935502,3.0572137203050127e-06,1.4947314459653313e-09,59.65562057495117
TA49,35.4,157,393730.9665999999,398768.1359000001,24374.479285926358,204365.95261010734,490022.82917153026,1706526.1856395158,3805049.2602016046,355071.39721906395,4021143.635042778,7029.883408365667,151923.388780989,1079990.8782552006,39753563.43979801,4728858.729809839,0.0,8224992.970672408,143449.8490990619,0.0,0.0,0.0,0.0,0.0,7041.030279771743,71346.24773559358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.553252822157089,40.44746898036615,110.29150933190631,434.16234462571646,5045.894103868262,87.38120635999474,228.07964863276925,533.3328546917639,2908.6110034468,5324.812496266036,17293.69828656111,0.0,132.75714549021706,749.939892258793,5917.986770255173,13150.20913545021,56026.85188638424,0.03333728,0.006253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.23411560058594,10.124021343950046,0.09877497943024231,0.009756496561444793,6.086354720039704e-06,3.465128510092632e-09,36.23411560058594
TA50,39.1,158,393497.96829999983,398702.14719999954,31415.50957357799,267426.7274549575,609050.1218673049,1846037.2773267913,4025886.323936949,427905.8831937909,4087606.740457981,10144.229114795464,109360.13706081803,844248.8457552581,40464500.55659157,4213735.033843499,23396.45476694626,8493000.16058987,66985.80795405737,0.0,0.0,0.0,0.0,0.0,0.0,5171.127178889744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.553252829585658,40.97570699856975,109.49434469559067,455.426227499227,5202.663297117534,120.0466806408298,276.23545017653805,644.7645048947859,3057.2744522175635,4890.781684821544,16681.410266766143,0.0,44.39879245025763,434.7960883036663,5642.9792697213115,15518.750304608726,58001.59351060713,0.03333728,0.006253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.23411560058594,7.439049640332712,0.13442577323025834,0.01807028850855284,5.366697951008401e-06,2.6941336220673788e-09,36.23411560058594
TA51,40.4,159,393313.96889999975,398622.19319999963,31415.509573570416,279066.5079104419,688976.7510549002,1862446.2970725996,4160355.31683344,525971.5390345395,4140978.24605383,3675.5758462829267,88006.48359431325,685146.3009298963,41027019.0662936,3945172.6963722548,59473.35041921273,8664956.505373387,8412.832213934314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.553252822160259,40.9796373789139,121.16593269929645,474.75643926252945,5338.075567380487,77.66428660925624,187.24436796664867,406.82340793399703,2035.7958912641504,5056.009863207455,18926.83284245658,25.581547010387283,183.92614285840355,718.2789326978703,5146.2073854605915,14819.880024660572,56248.86757314831,0.03333728,0.006253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.23411560058594,9.402931137817905,0.10634981638630456,0.011310283445400695,2.935224174165793e-06,1.3778251963229269e-09,36.23411560058594
TA52,42.8,160,393508.9626000002,398735.17459999956,31415.50957357091,272236.53923606215,621402.7413542247,1855166.611762725,4042065.523144531,432935.49106025347,4103244.430931139,3712.43718365134,93747.76108556603,837906.3895553987,40446189.98055874,4226374.654967555,15579.968542629695,8426683.967953594,70245.56453269812,0.0,0.0,0.0,0.0,0.0,0.0,6793.1072969243405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.553252823415556,40.72328304378458,108.46735287884071,451.8061376156831,5198.10850852952,104.5199504272928,252.1622542711211,732.2163062668935,3088.4571588770104,4878.952164434317,16656.49842291984,56.40790120665331,176.14199775538276,563.4203847937315,5828.726014527473,15793.739784735551,58308.04939488739,0.03333728,0.006253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.23411560058594,7.281336002825528,0.1373374336264594,0.018861570675102135,5.435573689207063e-06,2.763729927682991e-09,36.23411560058594
TA53,38.3,161,393132.9614000004,398534.12230000086,31415.50957359031,282742.0837031129,730550.1602752737,1847066.2830787706,4255218.440773131,623546.9832661387,4353742.222149754,0.0,48751.31956684132,523344.64893711277,41525260.12162278,3796962.741679134,103020.79903332725,8850362.905023081,6094.5871797579875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.553252822625481,47.002626047674006,137.94215119052652,493.8239120292748,5468.213393906377,48.00546814890957,99.01714702642434,228.11985645689182,2168.5208482599046,3777.6023024044816,18963.286793122672,0.0,66.4431817908191,300.42982624472756,5114.799040704637,13862.384981323126,54738.63668893747,0.03333728,0.006253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.23411560058594,6.989182060461058,0.1430782588505117,0.02047138815569403,3.0251990565222333e-06,1.4635901697717917e-09,36.23411560058594
TA55,52.1,162,392742.95440000016,398463.1813999992,31415.50957357333,282742.08370312734,653645.733404923,1669681.0884290438,4452866.941861276,772278.473768612,5072004.097129016,0.0,0.0,319218.938986362,42811134.76812211,3426647.838603721,120994.00977053391,9434486.79046225,131750.33347433424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.496446889617848,66.62599013629388,172.78461360746007,491.6589778811391,5758.548933184245,57.293541580927005,141.56487113093192,295.7631063161175,1540.3080212536631,6080.659589822034,21126.894617961523,0.0,141.73906933976463,478.11318619177473,4391.1755797291435,14028.434655462663,47093.97350459423,0.03333728,0.006253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.65562057495117,16.092477726143013,0.06214083480603185,0.0038614833503905393,2.9718295352267716e-06,1.4124053712531858e-09,59.65562057495117
TA56,42.8,163,392489.9486999996,398366.1258000005,31415.5095735464,219291.02948237478,529892.5821091771,1381695.678086952,4509248.196563684,838761.2237306803,5620909.668016534,0.0,0.0,428220.3966895971,43547290.709767565,3468889.215638105,112973.22370384204,10005612.073809482,255503.48474492235,0.0,0.0,0.0,0.0,0.0,0.0,63451.05423793658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.496446886425817,67.46861786214347,181.69293787522224,480.42027956346226,5933.8867996926165,84.92010452959128,297.22261764974746,891.1165335376274,3640.3806287720936,6254.1654112372535,19798.504733678074,19.547523601235195,44.985259230955556,263.73942670851375,4319.323286068828,14922.707453797892,44463.00203762859,0.03333728,0.006253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.65562057495117,7.542870929967071,0.13257551524938602,0.017576267243640187,2.9468317493254497e-06,1.3887441802066991e-09,59.65562057495117
TA57,44.6,164,392843.9530999996,398542.1261999998,31415.509573549276,277328.02446964703,677817.051157707,1802998.8048370655,4435813.645755977,710202.6149453904,4884660.528814715,0.0,0.0,293966.6855913925,42448351.25577602,3515956.801002932,95217.22946283004,9118254.22205507,107579.01584066641,0.0,0.0,0.0,0.0,0.0,0.0,5414.059281710106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.496446867148162,62.58236172646646,163.13629383926795,494.0633462975536,5688.349692636188,58.0995183501931,139.51799068462742,355.3071943470519,1481.9338919605839,5412.296901133486,20918.94004230518,10.69824844719832,119.37157552676685,447.4802435896071,4147.414467916705,14163.729091882456,50967.73062019342,0.03333728,0.006253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.65562057495117,14.90049881932408,0.06711184720226449,0.004504000034900095,2.9152617809097643e-06,1.3591478092488679e-09,59.65562057495117
TA58,34.5,165,393079.96160000004,398618.1989999991,31415.50957358265,282742.08370311063,734918.5728730928,1856144.6964401875,4340480.297812139,627109.2575968514,4492500.4699322805,0.0,8800.449257071272,476279.3694956463,41571845.61593306,3806443.7077382756,71972.98567360872,8766954.70530146,41677.0446443621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.706854374143759,49.78316960911191,138.97269560539823,489.22519181602377,5522.217780343318,45.033475668675436,98.4115742682295,300.4383726073622,1766.8045935519212,3569.701830456987,18846.134016017186,6.8725271559449155,73.39110792795012,335.30100974724115,5576.015763390158,14376.247219283732,54902.33363676774,0.03333728,0.006253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.23411560058594,10.882214406023857,0.09189306171420858,0.008444334791211346,2.895652499161748e-06,1.34092489939256e-09,36.23411560058594
TA59,19.6,166,395651.9232000001,399138.2017999999,0.0,0.0,0.0,0.0,3465195.055007725,531967.7839852418,3210666.8582394025,282742.0837031348,785396.0668856512,2282273.710803101,31049240.79203128,11186612.5969632,0.0,5274478.9838327,0.0,31415.509573542386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.989288538850784,23.42747680809342,70.43921547925268,296.6771042129132,4005.504595578448,0.0,71.51128071752187,188.04050743406407,614.085671597029,1953.0229707337853,9357.334494126273,47.91811179219628,85.95395599532718,169.66830173120067,2444.3669726545413,8411.394355630806,37666.71685325763,0.01069043,0.006253,0.0,0.01069043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.830465316772461,35.32373798179527,0.02830957472607707,0.0008014320211713416,1.6427780758188665e-05,2.5244258709809964e-08,15.830465316772461
TA60,24.0,167,395746.99459999986,397110.18930000067,0.0,0.0,0.0,0.0,3470104.102589202,0.0,3721369.7489885655,184296.81819052232,525136.9168200103,2350282.2490935978,33182152.807750687,8746930.095424384,438780.7467094486,5682219.359106357,0.0,28630.55250663184,0.0,0.0,260259.15015288678,98445.26544700979,0.0,0.0,2784.9570588575307,0.0,0.0,0.0,0.0,0.0,0.0,1.4224984295652556,15.372461956530195,40.69977087330741,158.68817919250773,4382.213563869246,0.0,0.0,0.0,0.0,174.30374620624727,5232.289719529674,100.73733490728294,236.5713867518754,788.6682167595367,4216.108359190675,8967.464715392829,36180.95205828321,0.03333728,0.006253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.320033073425293,492.3454137869975,0.0020310943739848225,4.125344356032798e-06,2.6855675394854365e-06,1.1534100446406303e-09,11.320033073425293
TA61,23.8,168,395682.9247000003,399170.2133000009,0.0,0.0,0.0,0.0,3459550.888317772,498392.7552296847,3210666.8582394025,282742.08370313136,785396.0668855964,2270806.775382714,30815391.90887272,11336691.583847977,0.0,5262419.282122631,0.0,31415.509573585743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9892885388535293,21.94865657565128,66.95982614031232,286.996277213294,3985.834782046977,46.99938445666103,98.40344130848305,199.08090048924106,617.4593508583883,1782.0979529598003,9187.689307446022,16.915453308397385,42.00577100600426,100.52173362600706,2508.3547521814626,8652.389372927142,36932.991926990755,0.01069043,0.006253,0.0,0.01069043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.830465316772461,8.21032481822534,0.12179786088123976,0.014834718915245832,1.654264733934488e-05,2.5598519516421154e-08,15.830465316772461
TA62,21.8,169,396575.90940000024,399238.2036000006,0.0,0.0,0.0,0.0,3207518.312336184,467444.07939702296,3137803.0918713086,42000.33594925063,265661.01739071513,1779850.3593442924,27034350.857121363,15450646.062125454,0.0,4155988.239967261,209154.45839034993,0.0,0.0,2339.260778637491,0.0,0.0,0.0,42874.36826901095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9486780661320129,10.072395047185637,40.296465172907496,196.81886056963467,3430.0878391003866,0.0,0.0,0.0,462.39625861316375,1052.2853474810463,6887.274277277747,0.0,0.0,0.0,1572.5847243581259,7166.721760557758,34200.17051854575,0.01069043,0.006253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.549440383911133,215.74518573387834,0.004635097634268882,2.1484130079204982e-05,7.699904914729352e-06,5.5459448961242174e-09,7.549440383911133
